194	423	3	879548121
661	665	3	876035999
796	423	4	892690262
403	117	4	879786112
268	790	2	876513785
805	352	5	885845656
603	385	4	891957012
15	125	5	879456049
650	528	3	891370998
262	258	4	879961282
758	1047	3	882054250
123	479	4	879872066
271	481	3	885848559
537	663	3	886031540
499	486	3	885599598
532	689	4	880484527
327	182	4	887744205
85	160	3	879454075
315	645	4	879821065
416	840	4	886315536
194	167	2	879549900
807	826	3	893082505
699	98	4	878883038
435	631	2	884132540
911	622	3	892840996
943	193	4	888639093
378	88	4	880046408
595	111	4	886921496
344	844	1	886381985
297	118	3	875239495
489	1243	4	891445231
399	400	3	882349170
606	1039	4	880923690
429	159	3	882386051
210	154	4	887730341
42	43	2	881109325
796	245	3	892612031
788	326	4	880867477
280	323	2	891700106
488	692	4	891294707
75	409	3	884050829
727	39	2	883712780
181	1093	1	878962391
458	203	5	886396460
608	337	4	880402982
806	96	5	882389908
32	408	3	883717684
308	293	4	887741415
117	257	5	880125911
500	182	2	883873556
52	531	5	882922833
764	1046	4	876244895
705	255	5	883427152
638	172	4	876694787
686	28	4	879546147
608	499	4	880403484
486	546	2	879875440
339	1526	4	891035116
654	172	4	887864532
207	179	4	877822224
754	255	3	879451585
459	1	4	879562960
883	430	5	891694401
599	508	3	880953441
927	91	4	879196955
62	685	2	879373175
601	357	4	876349150
85	327	3	884820110
77	69	3	884752997
666	960	4	880567810
378	181	4	880045167
115	185	5	881171409
536	214	2	882360450
788	70	4	880869908
683	347	4	893286208
843	265	3	879443865
798	709	5	875914860
926	262	3	888636082
339	327	4	891032150
546	294	1	885139779
458	319	4	889323714
711	658	4	879994581
134	1	5	891732756
201	1006	2	884112136
934	435	4	891191365
841	288	3	889067046
924	480	3	885457891
307	708	4	879283322
354	83	4	891217851
766	474	5	891309011
189	317	4	893265826
896	1222	2	887161393
70	121	3	884148728
892	405	4	886609977
514	709	3	876067380
831	197	4	891354751
18	805	4	880131358
334	131	4	891547744
872	820	3	888479624
249	129	5	879571883
523	1036	4	883702552
442	350	2	883387916
416	1226	3	893013826
878	474	5	880868819
378	1220	3	880055779
324	288	5	880575002
224	245	3	888082216
92	949	3	875653664
389	80	3	880614254
524	715	4	884636182
64	503	4	889740342
450	384	3	882471524
130	819	3	874953825
771	28	5	880659392
311	576	3	884366269
591	1028	3	891039658
666	293	3	880313310
608	301	1	880402633
642	369	2	885606090
603	380	4	891955972
442	54	3	883391274
5	364	1	875636571
901	174	5	877130965
394	1079	3	881059148
393	774	4	889731673
435	4	4	884132146
35	264	2	875459099
32	508	4	883717581
90	150	3	891385250
543	463	3	874864034
7	232	3	891353766
763	607	4	878917850
118	7	5	875385198
269	197	5	891447961
342	236	3	875318536
715	173	5	875963998
318	376	3	884498314
312	531	5	891698254
307	132	4	879283333
412	182	4	879716983
60	499	3	883326682
334	558	4	891546231
709	379	3	879848209
94	403	3	891723188
394	151	5	880886919
49	1003	2	888068651
181	1049	1	878963122
805	645	5	881704193
56	1	4	892683248
913	310	3	880753802
894	1080	4	882404507
919	112	3	875289417
708	237	5	892719144
227	405	2	879035934
716	663	5	879795467
58	310	4	884459024
279	242	3	877756647
276	241	4	874792402
94	143	4	891722609
577	407	4	880471271
548	748	3	891043910
383	124	4	891192949
164	252	4	889402265
406	282	3	879539987
788	317	4	880869945
43	276	4	883954876
804	243	3	879440727
16	404	5	877728417
94	1220	3	891722678
872	871	3	888479677
236	187	3	890118340
684	173	3	878761120
809	245	3	891037127
806	237	2	882385135
883	56	5	891694276
608	702	1	880406862
708	127	3	877325213
939	409	4	880261532
566	94	2	881651636
693	508	2	875482447
290	265	4	880475371
178	510	4	882826394
712	432	4	874730056
622	1016	3	882591014
286	183	4	877531864
749	465	4	878847716
645	447	3	892053541
16	480	5	877720297
457	708	4	882398002
870	647	4	879270400
41	357	4	890687175
788	89	5	880869548
210	174	5	887736045
854	762	2	882812905
761	742	2	876190370
95	675	2	888954310
279	388	3	875659844
7	668	4	891352778
18	95	4	880131297
3	323	2	889237269
271	204	4	885848314
206	690	2	888179694
297	234	3	875239018
378	651	4	880045681
840	257	3	891204056
85	175	4	879828912
269	708	4	891448323
201	129	4	884114471
214	56	5	892668130
545	173	5	879900185
426	23	4	879444734
549	24	3	881672556
655	1636	4	887473570
608	1039	5	880406552
621	1185	3	881445012
592	890	1	882607745
250	174	3	878092104
23	70	2	874786513
6	470	3	883602690
705	622	4	883427778
428	350	4	885944005
189	418	3	893266204
532	79	5	889235367
99	676	4	885678886
429	528	4	882385034
535	638	4	879618655
119	245	4	886176618
823	228	3	878438435
811	323	5	886377579
343	211	5	876405820
692	1	4	876953340
435	206	5	884133223
474	474	5	887923789
868	998	2	877112063
234	196	3	892079910
393	1169	5	887746015
872	151	2	888479434
758	118	2	881978326
222	363	2	877563852
105	340	3	889214245
95	422	2	888956665
585	707	5	891282894
83	181	4	880306786
146	258	4	891457714
677	286	1	889399113
158	92	4	880134407
201	679	3	884310104
864	892	3	887686497
246	250	4	884924327
29	294	4	882820730
256	568	5	882164603
99	173	4	885680062
94	302	4	891928684
828	640	2	891037948
56	151	4	892910207
770	301	4	875971703
816	355	2	891711472
204	302	5	892389137
766	182	4	891309053
184	124	5	889907652
727	940	2	883713521
13	345	4	884538366
863	354	1	889289191
201	223	4	884113343
472	29	5	875982867
145	1001	4	875271607
457	1037	2	882551818
788	963	4	880868644
504	153	3	887838624
194	633	3	879521254
474	174	5	887925750
151	847	5	879528459
795	175	5	881263767
618	159	3	891309670
909	286	4	891919160
329	137	5	891655812
588	28	5	890024051
382	180	5	875946830
495	662	5	888636810
15	237	3	879455871
249	13	4	879640396
429	651	4	882384772
128	56	3	879966785
602	300	3	888637847
181	455	1	878962623
843	628	2	879443951
721	56	3	877150031
265	323	3	875320112
184	478	4	889908902
794	286	3	891034156
916	175	4	880845011
119	1260	5	874781547
368	181	4	889783678
23	32	3	874785809
256	222	4	882150313
854	476	3	882813219
84	12	5	883452874
313	154	2	891014753
270	800	5	876956106
468	955	4	875288504
902	306	4	879463212
840	628	4	891209285
868	562	2	877112440
303	90	4	879485111
244	217	5	880606698
254	15	3	886471307
834	237	5	890862437
807	250	4	893084375
59	1113	4	888205855
758	134	5	881975005
454	279	4	881960330
345	111	4	884991244
892	612	5	886609551
210	501	4	887736998
815	993	2	878691939
928	1007	5	880937163
44	196	4	878348885
270	53	4	876956106
399	228	2	882347783
283	238	5	879298295
7	126	3	891353254
232	423	4	888549595
455	449	4	879112582
922	385	3	891450586
525	276	5	881086468
13	739	4	886303745
663	678	2	889492140
180	684	5	877442058
429	176	3	882385542
236	673	4	890116132
521	127	4	885253352
145	983	1	879161805
117	421	5	881012601
790	80	2	885157575
752	301	4	891208077
394	28	4	880886821
655	19	2	887472719
308	1045	4	887740033
343	546	1	876403348
846	269	5	883946315
559	311	3	891033635
466	258	4	890284652
342	108	4	874984574
653	862	2	880153378
379	1032	2	880568109
102	565	2	888803395
280	528	3	891700553
130	888	3	881076146
13	13	5	882141617
194	174	4	879520916
345	582	5	884992807
535	134	5	879619144
676	13	1	892686319
878	531	2	880866564
435	800	4	884133819
632	609	3	879459677
698	988	1	886365802
551	715	1	892785128
402	1	5	876266860
308	392	4	887740367
711	132	5	879993150
653	521	4	878854441
653	1016	3	890181186
16	606	4	877721071
259	750	4	888630424
1	125	3	878542960
717	980	4	884642268
551	451	1	892784976
298	660	3	884182838
8	177	4	879362233
487	100	5	883442105
592	886	3	882607476
275	523	4	880314031
262	625	3	879792751
938	871	2	891356549
119	299	4	890626446
846	470	5	883949200
886	1231	3	876033828
95	623	3	880572388
747	735	4	888639735
748	195	4	879455083
489	245	3	891366838
892	117	4	886611161
659	1044	4	891386071
417	323	3	879646820
87	1016	4	879876194
805	209	4	881684202
758	91	4	881977375
501	840	4	883348655
416	105	2	876698430
345	815	3	884991546
100	342	3	891375454
433	682	2	880585431
819	862	2	884012586
406	845	3	879540051
650	670	3	891387915
280	230	3	891702153
145	563	3	877343280
486	325	2	879874296
271	1282	2	885847666
387	514	3	886480515
627	53	4	879531504
95	946	3	888956489
299	1074	3	889502786
74	126	3	888333428
299	396	4	889503503
318	540	4	884498141
655	27	3	888984478
592	198	5	882956241
288	100	5	886629749
393	36	3	889731618
639	155	3	891239638
566	523	4	881649622
738	230	4	875351530
343	208	4	876404426
151	1298	4	879528520
622	228	5	882592815
311	1	4	884963202
343	42	4	876404647
218	663	3	877488492
350	98	4	882347832
403	237	5	879786221
886	128	4	876031551
932	179	5	891249239
450	602	4	882373532
653	1444	3	880153077
401	515	4	891032367
378	273	4	880044221
655	1466	3	890497592
389	181	4	879915806
16	693	4	877721905
256	172	3	882164443
717	340	4	884641599
307	70	4	877121347
62	162	4	879375843
374	71	5	880396292
344	284	3	884899768
666	504	4	880139120
167	465	5	892738341
416	258	5	893213549
121	12	5	891390014
140	332	3	879013617
707	847	5	880060066
456	111	3	881371942
94	41	3	891723355
215	474	4	891435022
230	161	5	880485468
276	223	5	874790773
360	144	2	880355527
514	11	4	875318082
711	151	4	876185920
333	300	4	891044389
451	984	4	879012647
660	82	2	891200491
436	592	3	887770379
655	887	3	887650979
288	223	3	886374497
653	307	4	889151627
902	326	3	879463310
158	20	4	880134261
843	182	2	879444739
790	284	4	884461888
576	678	3	886960535
200	95	5	884128979
15	300	4	879455166
831	144	5	891354815
883	172	4	891696824
145	761	4	882182850
181	984	1	878961781
624	123	3	879793223
894	86	4	882404306
639	709	3	891239581
151	83	5	879524611
514	68	4	875463551
7	7	5	891352220
653	226	3	878867346
474	190	3	887923972
94	45	5	886008764
184	368	1	889908104
314	268	5	877885836
624	286	5	879791792
342	14	5	874984661
435	291	4	884133446
274	277	4	878945818
269	707	2	891449304
412	4	3	879717253
788	471	3	880869862
505	11	4	889333861
683	301	2	893283728
788	230	3	880869754
451	1394	1	879012858
234	265	3	892078837
411	161	2	891035761
721	196	5	877139147
13	51	3	882399419
798	1249	4	875914785
924	523	5	885458121
479	241	3	879461800
880	956	3	880242380
188	88	4	875075300
117	252	3	881010322
234	661	5	892333573
751	735	4	889134332
741	265	5	891455735
268	40	3	875743708
622	665	2	882671769
877	258	4	882676234
855	165	4	879825382
431	302	3	877844062
840	173	5	891204356
833	396	3	875134063
770	250	5	875971902
56	44	4	892679356
892	208	4	886609029
292	429	5	881105587
653	98	2	878854633
267	579	3	878973126
846	738	4	883950364
664	12	5	876524699
429	156	4	882384920
268	123	3	875742794
395	892	3	883762681
661	8	5	876016491
620	28	4	889988121
463	310	3	889936490
670	175	2	877975448
257	275	4	879029716
217	665	4	889070087
210	1012	4	887730789
521	206	5	884476637
305	315	5	886308168
181	619	3	878963086
537	965	2	886031540
393	686	4	889729185
1	26	3	875072442
592	14	5	882607986
59	755	4	888206254
436	411	4	887771022
207	45	3	878104569
301	496	5	882075743
290	1079	2	880732771
354	955	3	891307180
7	56	5	891351432
880	820	3	880167384
409	1449	5	881107817
279	116	1	888799670
149	327	2	883512689
325	98	4	891478079
632	98	4	879457217
201	537	3	884141053
380	1444	1	885480795
763	173	4	878914968
669	480	5	891517259
394	195	5	880886919
405	1588	1	885549789
200	523	4	884129627
406	420	4	879793112
704	488	5	891397570
711	692	3	879993150
338	134	5	879438536
406	443	4	879792897
56	50	5	892737154
422	475	4	875129881
141	7	5	884584981
694	226	3	875729271
409	116	4	881107117
76	197	5	875028563
151	805	4	879542567
688	754	5	884153606
450	110	4	882469250
87	1181	3	879875940
234	629	4	892335042
748	144	4	879454707
406	642	3	884631033
630	191	3	885668090
532	568	5	892521554
500	919	3	883865341
494	237	4	879541375
650	175	4	891372233
48	656	4	879434689
59	762	4	888203708
579	186	3	880952237
648	432	5	884368538
541	500	4	883874682
911	83	4	892839784
7	461	4	891352303
43	277	1	883955498
417	1041	3	879648478
314	772	1	877888212
503	303	5	879438024
843	74	2	879448830
21	447	5	874951695
436	423	4	887769992
181	1358	1	878962120
839	1	4	875751723
316	678	1	880853310
318	659	4	884495868
429	273	4	882385489
7	652	3	891352659
326	441	2	879877433
293	460	3	888905005
125	209	4	879455241
709	427	4	879846489
796	391	4	893048713
207	566	4	875509434
381	217	2	892696757
498	190	4	881956203
270	83	4	876954995
299	134	4	878192311
425	346	5	890346198
387	1012	4	886481073
160	544	4	876768106
357	123	4	878951864
514	28	5	875311192
91	205	5	891438947
607	462	4	883880110
758	173	5	881975182
541	62	4	883871644
72	215	4	880036718
9	6	5	886960055
932	510	4	891249146
54	7	4	880935294
328	1439	3	885048827
918	709	4	891986820
532	125	5	893119415
370	181	4	879434832
936	927	4	886833052
807	194	4	892528427
496	204	3	876066531
301	429	4	882076072
268	238	3	875310352
627	586	3	879531557
301	710	3	882078008
323	117	3	878739355
239	185	4	889178688
648	56	1	884881592
298	356	3	884182627
174	21	1	886515209
630	120	4	885667678
102	431	3	888801407
291	1079	2	875086608
387	239	1	886483970
216	1067	5	881432392
889	223	4	880177906
385	293	3	879439728
187	209	4	879465370
289	1016	5	876789843
21	295	3	874951349
436	785	2	887770731
447	11	4	878856208
305	11	1	886323237
95	1217	3	880572658
665	866	3	884290676
654	239	4	887864868
909	339	4	891919406
665	239	3	884293475
727	181	3	883708750
334	888	2	891550464
116	259	4	876452186
796	62	4	893048562
774	186	3	888556047
532	1168	4	888630436
504	143	4	887838008
380	570	3	885479706
373	729	4	877099263
913	156	3	880824512
332	144	5	887939092
802	484	3	875985239
682	366	4	888517896
198	509	4	884208710
405	135	5	885545333
865	1	1	880143424
727	1249	3	883711991
786	416	4	882843534
276	591	3	874786632
747	409	1	888733595
758	242	3	880672230
125	474	3	892836422
417	684	3	879647380
537	956	4	886031751
625	584	3	891636000
537	741	2	886030199
786	9	5	882841955
545	680	2	879898486
13	68	3	882397741
705	1	5	883427101
919	222	3	875288983
431	327	3	877844559
295	67	4	879519042
429	1074	3	882387163
95	419	4	879198547
536	588	3	882359726
268	204	3	875310311
698	483	3	886367133
655	214	3	887650851
234	428	4	892334079
407	657	4	875553625
848	214	5	887048573
429	1118	4	882385902
667	487	5	891035084
152	364	4	884019146
908	525	4	879722300
196	269	3	881250949
704	131	5	891398726
224	846	4	888104116
387	210	4	886482928
425	127	4	878738290
251	181	4	886271733
95	241	3	879196408
303	80	4	879484563
119	354	5	890626231
90	1039	5	891383599
49	406	2	888067428
795	4	4	881253238
145	181	5	875270507
487	301	4	883440613
381	509	5	892696872
73	197	5	888625934
877	270	4	882676054
425	174	3	878738149
472	82	5	892791017
379	395	2	880741868
269	464	3	891448283
682	862	1	888522021
181	1059	1	878963440
52	318	5	882922974
246	802	1	884923471
336	294	4	877759103
92	161	2	875654125
177	527	4	880130898
233	193	4	877663646
176	181	3	886047879
303	1071	2	879485352
429	69	5	882386309
218	23	4	881288298
407	255	4	884197052
262	596	4	879961980
642	422	3	885606608
807	511	5	892705391
279	418	3	875733888
804	318	5	879441450
267	141	4	878972147
916	172	5	880843997
548	288	3	891042794
352	129	5	884290428
378	756	3	880057088
330	419	5	876546298
56	862	3	892910292
606	56	5	880924483
435	216	3	884131118
417	365	4	879648860
234	15	3	892079538
608	182	4	880403484
363	181	5	891494783
714	410	3	892777767
561	317	3	885808824
296	1284	4	884196765
409	214	4	881109216
85	190	4	879453845
716	49	4	879797286
748	300	4	879454172
875	652	5	876465275
618	521	2	891307784
13	772	1	882140070
586	1249	3	884067058
193	485	5	889124252
648	472	3	882211965
924	6	4	886759441
210	257	5	887730789
271	121	2	885848132
506	521	5	874873529
452	462	4	875264825
847	180	2	878939945
797	720	2	879439735
222	44	3	881059877
666	187	5	880139439
181	840	1	878963204
181	459	1	878962349
884	921	5	876859277
518	829	3	876824156
846	197	4	883948417
439	288	3	882892424
87	8	5	879876447
92	111	3	875641135
820	286	4	887954853
629	660	5	880117772
648	275	5	882211016
863	362	1	889289122
592	174	5	882955918
877	306	3	882675993
64	153	3	889739243
258	748	5	885701004
279	265	5	875655063
336	1230	2	877757516
268	580	3	875309344
472	172	5	892791063
283	42	5	879298333
374	931	3	880936233
559	393	2	891035917
537	782	3	886031831
680	1012	3	877075214
721	403	4	877139638
214	508	4	891543157
474	107	3	887915722
472	95	3	875980209
889	169	5	880177906
489	750	5	891448080
495	153	5	888633165
217	554	3	889070050
835	632	5	891033747
887	755	5	881381425
187	197	4	879465597
880	100	5	880166966
748	328	4	879454208
870	655	4	875050865
899	64	4	884121647
741	651	4	891018507
234	1455	2	892318158
747	292	4	888638293
59	506	5	888205787
727	1042	2	883712068
932	475	4	891248856
756	159	4	874829924
650	404	3	891369443
500	402	3	883875388
843	739	2	879447523
667	283	4	891034947
326	445	4	879877413
234	72	3	892335674
90	632	5	891384113
174	66	5	886513706
592	281	4	882608573
6	127	5	883599134
373	949	4	877100016
924	7	4	885458060
59	953	5	888205787
201	408	4	884111436
606	942	4	880926700
322	528	5	887314418
337	371	4	875236191
774	22	2	888556600
451	322	4	879012510
30	181	4	875060217
76	1159	3	882606623
72	568	4	880037203
878	794	4	880869418
576	435	4	886986400
660	257	4	891197934
889	190	3	880177994
77	252	1	884733379
845	896	3	885409374
804	443	5	879442122
583	663	4	879384338
174	1086	5	886434047
221	69	4	875245641
294	273	3	877819421
896	318	4	887158294
407	785	3	876341444
637	255	3	882903645
60	496	4	883326682
417	122	2	879646838
436	1489	2	887770731
56	68	3	892910913
197	751	3	891409290
301	152	3	882077285
150	127	5	878746889
862	183	5	879304834
334	196	4	891547128
533	1177	1	879192184
270	324	2	876954733
537	64	3	886030707
104	13	3	888465634
99	322	3	885678499
301	144	4	882076021
195	1416	2	884504132
92	157	4	875653988
303	792	5	879484644
311	526	5	884364873
370	423	4	879435369
907	322	5	881030348
239	47	2	889180169
388	769	3	886441306
518	300	3	876822581
430	744	3	877225965
24	742	4	875323915
343	334	5	876402468
128	202	2	879968579
405	1058	1	885546635
329	651	4	891656639
104	1017	1	888465634
711	272	5	884485798
151	503	3	879524199
524	237	3	884322169
398	432	3	875718670
887	472	4	881378402
774	62	2	888557520
709	515	4	879846816
650	133	4	891381546
588	755	3	890025797
894	9	4	880416039
847	1167	5	878939645
782	938	3	891498030
399	418	3	882343605
790	69	1	885155209
271	516	4	885849447
181	13	2	878962465
64	196	4	889737992
151	73	4	879528909
370	172	4	879435369
904	732	3	879735584
533	143	4	879438850
128	416	3	879967367
92	258	4	886440479
221	1035	3	875246124
897	670	3	879991258
585	116	3	891284393
326	282	2	879875964
181	281	2	878963038
28	31	4	881956082
825	1047	3	880756934
87	111	4	879876611
257	198	3	880496822
87	996	3	879876848
234	1205	1	892335501
207	100	2	875503786
592	235	3	882608662
643	50	4	891445140
343	257	3	876402941
864	13	4	877214125
479	286	1	879533972
648	203	1	884796571
847	740	4	878938982
15	278	1	879455843
431	879	3	877844489
528	194	5	886101956
555	121	3	879962551
267	840	4	878970926
554	288	3	876231123
747	478	4	888639437
409	382	4	881108170
279	558	4	875307210
343	961	4	876404688
11	365	3	891904764
108	121	3	879880190
804	22	5	879444407
291	844	5	874805804
122	387	5	879270459
62	318	5	879373659
392	174	5	891038979
758	298	4	880672727
378	412	2	880334409
320	1188	4	884749411
490	181	4	875427873
143	288	5	888407586
463	690	4	877384802
479	318	5	879461039
236	304	4	890117676
543	188	4	877545717
916	135	4	880844552
621	542	2	874965093
299	153	3	877881320
323	9	4	878739325
734	423	4	891022734
894	591	4	880416137
293	88	3	888907266
60	582	4	883327664
116	1020	3	887605454
474	486	4	887924425
253	746	3	891628630
732	938	1	882590201
279	1180	2	890781034
868	178	5	877103714
545	890	2	880347690
768	762	1	883835210
65	179	3	879216605
379	855	4	880961506
130	393	5	876252472
911	483	3	892838637
593	468	3	886193438
721	333	3	877137358
405	47	5	885545429
399	1210	2	882348690
308	499	3	887738619
799	307	3	879253795
918	640	3	891988163
401	328	4	891031723
655	164	2	887430072
194	144	4	879547671
244	762	3	880604616
206	337	2	888180049
328	198	3	885045844
468	204	5	875287826
796	659	3	892662482
715	27	3	875964051
447	926	3	878854438
416	94	2	886318546
62	1012	3	879372633
758	902	4	889328320
707	8	5	886285762
347	235	2	881653224
347	65	2	881654679
417	367	2	879648898
683	748	3	893286347
271	428	4	885849188
85	531	4	879454112
865	111	1	880144123
586	254	4	884064246
70	208	4	884149431
435	98	5	884131576
470	137	3	879178406
234	219	2	892336287
487	293	5	883441813
357	926	4	878951831
709	164	3	879848120
880	1664	4	892958799
387	692	1	886482928
715	172	4	875963452
268	252	3	875743182
75	1151	2	884050829
334	130	4	891545318
123	143	5	879872406
345	974	3	884991581
638	161	4	876695307
94	1217	3	891723086
639	311	3	891238599
90	79	4	891383912
526	678	1	885682214
758	81	5	881975815
846	1267	3	883949728
201	275	4	884113634
664	478	5	878090415
488	357	4	891293699
43	196	4	875981190
749	1047	3	878849740
14	19	5	880929651
897	281	4	879993553
5	385	4	875636185
532	335	3	888636389
499	482	2	885599182
332	693	5	888098538
354	136	5	891217717
308	805	4	887739471
93	222	4	888705295
655	66	2	890887261
293	94	2	888908066
1	20	4	887431883
840	480	5	891208647
397	611	5	885349562
90	59	5	891383173
374	173	3	882158521
318	238	3	884497359
360	223	5	880355803
437	412	3	880142147
130	890	4	880396249
826	184	3	885690677
99	331	3	885678247
681	259	2	885409882
276	603	5	874795613
622	781	3	882671595
536	489	4	882360451
653	631	2	880150412
332	245	4	888098170
56	56	5	892676376
328	755	3	885048801
503	130	5	879438837
83	43	4	880308690
749	294	2	878846265
795	747	3	883252630
807	298	4	893083851
297	514	3	875239383
389	923	5	880087151
422	672	3	879744086
158	125	3	880132745
868	739	2	877111542
472	214	4	875979964
828	270	5	891034148
552	181	3	879221399
880	137	4	880166827
782	535	3	891499469
239	508	5	889178798
526	7	4	885682400
379	28	4	880524943
886	472	3	876033755
13	801	3	886303172
58	173	5	884305353
682	73	5	888521564
70	82	4	884068075
666	79	3	880567919
880	1217	3	880243712
455	125	3	879109133
429	820	3	882387233
13	423	5	882398814
230	135	2	880485216
429	583	3	882386121
889	279	2	880177104
344	248	4	889814539
224	29	3	888104457
5	415	1	875636842
676	193	5	892686606
293	550	1	888906781
916	173	4	880844332
561	371	1	885809426
796	1511	3	892660955
480	213	5	891208492
600	269	4	888451388
907	689	4	885860672
643	183	5	891447790
476	1074	4	883365274
221	17	4	875245406
543	202	4	874863734
397	748	2	889760845
846	198	5	883948457
617	855	3	883789294
817	273	5	874815885
721	878	3	877137598
561	582	4	885808796
936	129	4	886832134
804	527	4	879441752
604	56	2	883668097
382	137	2	875946029
896	403	1	887160554
389	179	4	879991461
666	56	4	880139090
626	302	4	878771242
883	971	3	891693200
938	1013	2	891357042
144	180	4	888105873
7	503	4	891353950
417	546	3	879646712
346	215	3	874948303
912	357	5	875966429
201	27	3	884140891
13	578	3	882397974
314	827	4	877887292
796	270	4	892611799
758	340	3	880672345
479	655	4	879460959
310	294	1	879436712
537	268	4	886028647
710	327	3	882063407
86	319	3	879569555
764	252	3	876244023
504	403	3	887910409
7	504	5	891352384
738	22	3	875349713
878	22	2	880866918
846	88	4	883948948
788	645	3	880870626
500	249	3	887720111
435	333	3	884130647
790	50	4	884461387
13	184	1	882397011
274	98	5	878946536
307	173	5	879283786
294	269	5	877818457
624	763	3	879792671
880	1210	4	880243790
737	428	4	884315066
406	1220	3	882480802
5	163	5	879197864
399	432	3	882348283
843	159	2	879443951
445	343	1	891199385
385	487	4	887670073
276	844	4	877934677
534	628	5	877807747
615	1021	5	879448119
707	1107	3	886288239
303	77	4	879483978
60	616	3	883327087
102	629	3	888803488
848	638	5	887038073
592	985	4	882608698
504	834	2	887911059
286	888	5	884583549
880	1023	2	880175405
497	395	4	879363284
537	484	4	886031105
615	199	5	879448599
933	21	1	874854383
269	710	1	891449843
116	1258	2	876453376
440	271	5	891550404
807	385	4	892530349
457	756	2	882395742
758	319	4	880672321
59	209	5	888204965
514	185	3	875311225
214	134	4	891544070
246	567	5	884923348
363	417	1	891498223
540	249	3	882157687
823	170	4	878438357
295	209	5	879518233
405	520	2	885546025
840	707	5	891204114
201	697	4	884140115
711	1285	3	879995238
500	210	3	883874290
934	173	3	891192965
320	2	4	884749281
389	131	3	880087739
271	480	4	885848475
872	815	4	888479434
291	1248	4	875087634
435	567	3	884133785
243	225	3	879987655
60	513	5	883325994
885	568	4	885715889
930	257	4	879535392
222	101	4	878183539
250	751	2	883262694
862	222	5	879304196
896	570	2	887161198
416	307	1	889907392
52	126	5	882922589
387	101	4	886479528
650	152	3	891382138
655	1645	4	892871225
177	174	4	880130990
757	343	3	888443555
246	227	4	884922475
719	118	2	879360001
271	476	1	885848062
239	317	5	889179291
771	82	2	880659686
654	144	5	887864907
80	887	4	887401236
893	290	3	874829161
299	129	4	877877733
592	298	5	882608061
380	172	3	885478334
286	405	3	876522150
647	405	4	876532747
90	427	5	891384423
465	48	3	883530313
757	1014	3	888444827
844	597	3	877382339
62	924	1	879373175
454	431	3	888266991
456	743	2	881372256
318	944	2	884497208
943	216	4	888639327
102	760	1	888803245
624	235	4	879793156
655	1245	3	887426087
174	1001	1	886515030
194	237	3	879538959
561	10	3	885808766
756	919	5	874831383
76	1006	3	875027907
472	385	5	892790676
851	295	5	874728370
711	1014	4	886030873
313	683	3	891030792
249	255	3	879571752
748	176	5	879454773
796	403	4	893048410
49	1069	3	888068912
919	591	3	875289667
707	507	5	886286819
687	678	4	884652482
881	441	2	876539549
459	271	4	879561731
758	290	5	881978495
653	222	3	884405596
199	111	3	883783042
254	378	3	886474396
119	188	4	874781742
144	531	5	888105473
244	1048	4	880606567
389	1050	4	879991242
792	926	3	877909798
666	273	3	880313292
116	1244	2	876453191
807	998	3	893081656
268	1065	4	875310824
269	136	4	891449075
624	14	5	879792623
719	50	2	879358671
919	303	4	875920245
795	550	3	883252004
680	7	5	876816310
764	280	4	876244181
21	292	3	874950889
303	790	4	879485507
733	924	4	879536523
697	50	5	882621913
582	369	1	882963114
323	1017	3	878739394
109	64	2	880572560
385	216	2	879446868
901	275	3	877130677
42	70	3	881109148
54	827	3	880937813
271	197	4	885848915
405	843	2	885549005
536	54	2	882364876
478	367	4	889396235
653	517	1	880150330
918	658	3	891987059
782	533	2	891500151
109	739	4	880579107
422	257	4	875129839
290	484	3	880474174
453	1273	2	877561258
842	313	4	891217891
671	288	5	883950232
268	265	3	875310603
244	117	2	880604698
39	352	5	891400704
85	205	4	879454004
890	324	4	882404093
385	421	2	879446026
222	808	3	881060130
937	116	4	876769080
311	227	4	884365617
13	852	1	882396869
896	284	4	887159972
562	191	5	879196176
592	527	5	882955889
634	293	3	877018347
94	183	5	891720921
723	28	3	880498970
63	289	2	875746985
524	1046	3	884637173
889	302	4	880176518
699	546	3	879147769
608	168	1	880403810
38	28	4	892429399
97	228	5	884238860
655	736	3	888685734
223	111	4	891549792
85	389	3	882995832
264	448	2	886122031
659	77	4	891386680
454	260	1	888000454
788	662	4	880871359
804	191	4	879442025
349	285	5	879465477
321	50	4	879438793
291	288	5	874805453
588	362	3	890014710
921	215	4	879380677
788	570	3	880869862
261	245	4	890454190
892	2	4	886609006
514	405	2	875463386
707	654	4	880061578
500	662	2	883876005
279	998	5	875313883
109	161	3	880572756
189	1065	5	893265478
682	159	3	888521005
411	451	4	892845634
402	135	4	876266775
867	156	5	880078574
94	657	5	891720761
435	7	4	884131597
311	66	4	884365325
181	407	2	878963038
793	148	4	875104498
13	691	4	889316404
881	478	4	876537612
363	433	4	891495143
841	323	3	889066880
291	568	4	874835141
151	185	4	879528801
198	300	2	884204427
234	300	3	891033627
247	340	3	893081396
889	271	3	880176573
137	289	3	881432671
49	62	2	888069660
778	568	3	890726190
397	298	4	885349348
305	196	4	886324097
279	128	5	875296461
24	486	3	875322908
484	22	5	891194841
936	100	4	886832092
756	195	3	874828967
910	121	1	880821492
455	265	4	879112152
346	177	4	874948476
577	566	4	880474216
760	98	3	875667717
523	430	4	883702125
